id,value
Consumer Services|Real Estate Investment Trusts|ARMOUR Residential REIT Inc.(ARR)(0.759),0.759
Consumer Services|Real Estate Investment Trusts|Acadia Realty Trust Common Stock(AKR)(1.58),1.58
Consumer Services|Real Estate Investment Trusts|Agree Realty Corporation Common Stock(ADC)(4.05),4.05
Consumer Services|Real Estate Investment Trusts|Alexander & Baldwin Inc. Common Stock REIT Holding Company(ALEX)(1.24),1.24
Consumer Services|Real Estate Investment Trusts|Alexander's Inc. Common Stock(ALX)(1.35),1.35
Consumer Services|Real Estate Investment Trusts|Alexandria Real Estate Equities Inc. Common Stock(ARE)(23.0),23.0
Consumer Services|Real Estate Investment Trusts|Alpine Income Property Trust Inc. Common Stock(PINE)(0.14),0.14
Consumer Services|Real Estate Investment Trusts|American Assets Trust Inc. Common Stock(AAT)(1.77),1.77
Consumer Services|Real Estate Investment Trusts|American Campus Communities Inc Common Stock(ACC)(5.84),5.84
Consumer Services|Real Estate Investment Trusts|American Finance Trust Inc. 7.375% Series C Cumulative Redeemable Preferred Stock(AFINO)(nan),
Consumer Services|Real Estate Investment Trusts|American Finance Trust Inc. 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock(AFINP)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|American Finance Trust Inc. Class A Common Stock(AFIN)(0.907),0.907
Consumer Services|Real Estate Investment Trusts|American Homes 4 Rent Common Shares of Beneficial Interest(AMH)(9.78),9.78
Consumer Services|Real Estate Investment Trusts|American Tower Corporation (REIT) Common Stock(AMT)(101.0),101.0
Consumer Services|Real Estate Investment Trusts|Americold Realty Trust Common Shares(COLD)(8.9),8.9
Consumer Services|Real Estate Investment Trusts|Annaly Capital Management Inc Common Stock(NLY)(11.5),11.5
Consumer Services|Real Estate Investment Trusts|Anworth Mortgage Asset Corporation Common Stock(ANH)(0.262),0.262
Consumer Services|Real Estate Investment Trusts|Apartment Income REIT Corp. Common Stock(AIRC)(12.8),12.8
Consumer Services|Real Estate Investment Trusts|Apartment Investment and Management Company Common Stock(AIV)(1.46),1.46
Consumer Services|Real Estate Investment Trusts|Apollo Commercial Real Estate Finance Inc(ARI)(1.76),1.76
Consumer Services|Real Estate Investment Trusts|Apple Hospitality REIT Inc. Common Shares(APLE)(3.15),3.15
Consumer Services|Real Estate Investment Trusts|Arbor Realty Trust Common Stock(ABR)(1.9),1.9
Consumer Services|Real Estate Investment Trusts|Ares Commercial Real Estate Corporation Common Stock(ACRE)(0.454),0.454
Consumer Services|Real Estate Investment Trusts|Arlington Asset Investment Corp 6.625% Notes due 2023(AIW)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Arlington Asset Investment Corp 6.750% Notes due 2025(AIC)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Arlington Asset Investment Corp Class A (new)(AAIC)(0.132),0.132
Consumer Services|Real Estate Investment Trusts|Ashford Hospitality Trust Inc Common Stock(AHT)(0.239),0.239
Consumer Services|Real Estate Investment Trusts|AvalonBay Communities Inc. Common Stock(AVB)(24.8),24.8
Consumer Services|Real Estate Investment Trusts|BRT Apartments Corp. (MD) Common Stock(BRT)(0.266),0.266
Consumer Services|Real Estate Investment Trusts|Blackstone Mortgage Trust Inc. Common Stock(BXMT)(4.13),4.13
Consumer Services|Real Estate Investment Trusts|Bluerock Residential Growth REIT Inc. Class A Common Stock(BRG)(0.245),0.245
Consumer Services|Real Estate Investment Trusts|Boston Properties Inc. Common Stock(BXP)(14.3),14.3
Consumer Services|Real Estate Investment Trusts|Braemar Hotels & Resorts Inc. Common Stock(BHR)(0.238),0.238
Consumer Services|Real Estate Investment Trusts|Brandywine Realty Trust Common Stock(BDN)(1.99),1.99
Consumer Services|Real Estate Investment Trusts|Brixmor Property Group Inc. Common Stock(BRX)(5.71),5.71
Consumer Services|Real Estate Investment Trusts|Broadmark Realty Capital Inc. Common Stock(BRMK)(1.37),1.37
Consumer Services|Real Estate Investment Trusts|Broadstone Net Lease Inc. Class A Common Stock(BNL)(2.71),2.71
Consumer Services|Real Estate Investment Trusts|Brookfield Property REIT Inc. 6.375% Series A Preferred Stock(BPYUP)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Brookfield Property REIT Inc. Class A Common Stock(BPYU)(0.722),0.722
Consumer Services|Real Estate Investment Trusts|CIM Commercial Trust Corporation Common stock(CMCT)(0.181),0.181
Consumer Services|Real Estate Investment Trusts|CIM Commercial Trust Corporation Series L Preferred Stock(CMCTP)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Camden Property Trust Common Stock(CPT)(10.3),10.3
Consumer Services|Real Estate Investment Trusts|Capstead Mortgage Corporation Common Stock(CMO)(0.54),0.54
Consumer Services|Real Estate Investment Trusts|CareTrust REIT Inc. Common Stock(CTRE)(2.14),2.14
Consumer Services|Real Estate Investment Trusts|CatchMark Timber Trust Inc. Class A Common Stock(CTT)(0.514),0.514
Consumer Services|Real Estate Investment Trusts|Cedar Realty Trust Inc. Common Stock(CDR)(0.171),0.171
Consumer Services|Real Estate Investment Trusts|Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest(CLDT)(0.577),0.577
Consumer Services|Real Estate Investment Trusts|Cherry Hill Mortgage Investment Corporation Common Stock(CHMI)(0.161),0.161
Consumer Services|Real Estate Investment Trusts|Chimera Investment Corporation Common Stock(CIM)(2.57),2.57
Consumer Services|Real Estate Investment Trusts|City Office REIT Inc. Common Stock(CIO)(0.437),0.437
Consumer Services|Real Estate Investment Trusts|Clipper Realty Inc. Common Stock(CLPR)(0.121),0.121
Consumer Services|Real Estate Investment Trusts|Colony Capital Inc.(CLNY)(2.53),2.53
Consumer Services|Real Estate Investment Trusts|Colony Credit Real Estate Inc. Class A Common Stock(CLNC)(1.06),1.06
Consumer Services|Real Estate Investment Trusts|Columbia Property Trust Inc. Common Stock(CXP)(1.61),1.61
Consumer Services|Real Estate Investment Trusts|Community Healthcare Trust Incorporated Common Stock(CHCT)(1.11),1.11
Consumer Services|Real Estate Investment Trusts|Condor Hospitality Trust Inc. Common Stock(CDOR)(0.0633),0.0633
Consumer Services|Real Estate Investment Trusts|CorEnergy Infrastructure Trust Inc. Common Stock(CORR)(0.107),0.107
Consumer Services|Real Estate Investment Trusts|CoreCivic Inc. Common Stock(CXW)(0.831),0.831
Consumer Services|Real Estate Investment Trusts|CorePoint Lodging Inc. Common Stock(CPLG)(0.475),0.475
Consumer Services|Real Estate Investment Trusts|CoreSite Realty Corporation Common Stock(COR)(5.17),5.17
Consumer Services|Real Estate Investment Trusts|Corporate Office Properties Trust Common Stock(OFC)(2.95),2.95
Consumer Services|Real Estate Investment Trusts|Cousins Properties Incorporated Common Stock(CUZ)(4.96),4.96
Consumer Services|Real Estate Investment Trusts|CubeSmart Common Shares(CUBE)(7.03),7.03
Consumer Services|Real Estate Investment Trusts|CyrusOne Inc Common Stock(CONE)(8.37),8.37
Consumer Services|Real Estate Investment Trusts|Diamondrock Hospitality Company Common Stock(DRH)(1.93),1.93
Consumer Services|Real Estate Investment Trusts|Digital Realty Trust Inc. Common Stock(DLR)(38.7),38.7
Consumer Services|Real Estate Investment Trusts|Diversified Healthcare Trust 5.625% Senior Notes due 2042(DHCNI)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Diversified Healthcare Trust 6.25% Senior Notes Due 2046(DHCNL)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Diversified Healthcare Trust Common Shares of Beneficial Interest(DHC)(1.02),1.02
Consumer Services|Real Estate Investment Trusts|Douglas Emmett Inc. Common Stock(DEI)(4.93),4.93
Consumer Services|Real Estate Investment Trusts|Duke Realty Corporation Common Stock(DRE)(15.3),15.3
Consumer Services|Real Estate Investment Trusts|Dynex Capital Inc. Common Stock(DX)(0.504),0.504
Consumer Services|Real Estate Investment Trusts|EPR Properties Common Stock(EPR)(3.13),3.13
Consumer Services|Real Estate Investment Trusts|EastGroup Properties Inc. Common Stock(EGP)(5.58),5.58
Consumer Services|Real Estate Investment Trusts|Easterly Government Properties Inc. Common Stock(DEA)(1.76),1.76
Consumer Services|Real Estate Investment Trusts|Ellington Residential Mortgage REIT Common Shares of Beneficial Interest(EARN)(0.149),0.149
Consumer Services|Real Estate Investment Trusts|Empire State Realty Trust Inc. Class A Common Stock(ESRT)(2.77),2.77
Consumer Services|Real Estate Investment Trusts|Equinix Inc. Common Stock REIT(EQIX)(61.1),61.1
Consumer Services|Real Estate Investment Trusts|Equity Commonwealth Common Shares of Beneficial Interest(EQC)(3.49),3.49
Consumer Services|Real Estate Investment Trusts|Equity Lifestyle Properties Inc. Common Stock(ELS)(11.4),11.4
Consumer Services|Real Estate Investment Trusts|Equity Residential Common Shares of Beneficial Interest(EQR)(24.8),24.8
Consumer Services|Real Estate Investment Trusts|Essential Properties Realty Trust Inc. Common Stock(EPRT)(2.41),2.41
Consumer Services|Real Estate Investment Trusts|Essex Property Trust Inc. Common Stock(ESS)(17.3),17.3
Consumer Services|Real Estate Investment Trusts|Extra Space Storage Inc Common Stock(EXR)(15.5),15.5
Consumer Services|Real Estate Investment Trusts|Farmland Partners Inc. Common Stock(FPI)(0.341),0.341
Consumer Services|Real Estate Investment Trusts|Federal Realty Investment Trust Common Stock(FRT)(7.74),7.74
Consumer Services|Real Estate Investment Trusts|First Industrial Realty Trust Inc. Common Stock(FR)(5.47),5.47
Consumer Services|Real Estate Investment Trusts|Four Corners Property Trust Inc. Common Stock(FCPT)(1.96),1.96
Consumer Services|Real Estate Investment Trusts|Franklin Street Properties Corp. Common Stock(FSP)(0.44),0.44
Consumer Services|Real Estate Investment Trusts|Gaming and Leisure Properties Inc. Common Stock(GLPI)(9.92),9.92
Consumer Services|Real Estate Investment Trusts|Geo Group Inc (The) REIT(GEO)(0.895),0.895
Consumer Services|Real Estate Investment Trusts|Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock(LANDM)(0.625),0.625
Consumer Services|Real Estate Investment Trusts|Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock(LANDO)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Gladstone Land Corporation Common Stock(LAND)(0.448),0.448
Consumer Services|Real Estate Investment Trusts|Global Medical REIT Inc. Common Stock(GMRE)(0.638),0.638
Consumer Services|Real Estate Investment Trusts|Global Net Lease Inc. Common Stock(GNL)(1.61),1.61
Consumer Services|Real Estate Investment Trusts|Global Self Storage Inc. Common Stock(SELF)(0.0423),0.0423
Consumer Services|Real Estate Investment Trusts|Granite Point Mortgage Trust Inc. Common Stock(GPMT)(0.571),0.571
Consumer Services|Real Estate Investment Trusts|Great Ajax Corp. 7.25% Convertible Senior Notes due 2024(AJXA)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Great Ajax Corp. Common Stock(AJX)(0.238),0.238
Consumer Services|Real Estate Investment Trusts|HMG/Courtland Properties Inc. Common Stock(HMG)(0.0121),0.0121
Consumer Services|Real Estate Investment Trusts|Hannon Armstrong Sustainable Infrastructure Capital Inc. Common Stock(HASI)(4.23),4.23
Consumer Services|Real Estate Investment Trusts|Healthcare Realty Trust Incorporated Common Stock(HR)(4.23),4.23
Consumer Services|Real Estate Investment Trusts|Healthcare Trust Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock(HTIA)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Healthcare Trust of America Inc. Class A Common Stock(HTA)(6.09),6.09
Consumer Services|Real Estate Investment Trusts|Healthpeak Properties Inc. Common Stock(PEAK)(16.3),16.3
Consumer Services|Real Estate Investment Trusts|Hersha Hospitality Trust Class A Common Shares of Beneficial Interest(HT)(0.367),0.367
Consumer Services|Real Estate Investment Trusts|Highwoods Properties Inc. Common Stock(HIW)(4.12),4.12
Consumer Services|Real Estate Investment Trusts|Host Hotels & Resorts Inc. Common Stock(HST)(11.3),11.3
Consumer Services|Real Estate Investment Trusts|Howard Hughes Corporation (The) Common Stock(HHC)(5.37),5.37
Consumer Services|Real Estate Investment Trusts|INVESCO MORTGAGE CAPITAL INC Common Stock(IVR)(0.817),0.817
Consumer Services|Real Estate Investment Trusts|Impac Mortgage Holdings Inc. Common Stock(IMH)(0.0679),0.0679
Consumer Services|Real Estate Investment Trusts|Income Opportunity Realty Investors Inc. Common Stock(IOR)(0.05),0.05
Consumer Services|Real Estate Investment Trusts|Independence Realty Trust Inc. Common Stock(IRT)(1.45),1.45
Consumer Services|Real Estate Investment Trusts|Industrial Logistics Properties Trust Common Shares of Beneficial Interest(ILPT)(1.41),1.41
Consumer Services|Real Estate Investment Trusts|InnSuites Hospitality Trust Shares of Beneficial Interest(IHT)(0.0305),0.0305
Consumer Services|Real Estate Investment Trusts|Iron Mountain Incorporated (Delaware)Common Stock REIT(IRM)(9.35),9.35
Consumer Services|Real Estate Investment Trusts|JBG SMITH Properties Common Shares(JBGS)(4.17),4.17
Consumer Services|Real Estate Investment Trusts|KKR Real Estate Finance Trust Inc. Common Stock(KREF)(1.02),1.02
Consumer Services|Real Estate Investment Trusts|Kilroy Realty Corporation Common Stock(KRC)(6.73),6.73
Consumer Services|Real Estate Investment Trusts|Kimco Realty Corporation Common Stock(KIM)(7.73),7.73
Consumer Services|Real Estate Investment Trusts|Kite Realty Group Trust Common Stock(KRG)(1.54),1.54
Consumer Services|Real Estate Investment Trusts|LTC Properties Inc. Common Stock(LTC)(1.6),1.6
Consumer Services|Real Estate Investment Trusts|Ladder Capital Corp Class A Common Stock(LADR)(1.29),1.29
Consumer Services|Real Estate Investment Trusts|Lamar Advertising Company Class A Common Stock(LAMR)(8.5),8.5
Consumer Services|Real Estate Investment Trusts|Life Storage Inc. Common Stock(LSI)(6.08),6.08
Consumer Services|Real Estate Investment Trusts|Lument Finance Trust Inc. Common Stock(LFT)(0.0818),0.0818
Consumer Services|Real Estate Investment Trusts|MFA Financial Inc.(MFA)(1.75),1.75
Consumer Services|Real Estate Investment Trusts|MGM Growth Properties LLC Class A common shares representing limited liability company interests(MGP)(9.98),9.98
Consumer Services|Real Estate Investment Trusts|Macerich Company (The) Common Stock(MAC)(1.86),1.86
Consumer Services|Real Estate Investment Trusts|Mack-Cali Realty Corporation Common Stock(CLI)(1.25),1.25
Consumer Services|Real Estate Investment Trusts|Manhattan Bridge Capital Inc(LOAN)(0.0519),0.0519
Consumer Services|Real Estate Investment Trusts|Medalist Diversified REIT Inc. Common Stock(MDRR)(0.0131),0.0131
Consumer Services|Real Estate Investment Trusts|Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock(MDRRP)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Medical Properties Trust Inc. common stock(MPW)(12.5),12.5
Consumer Services|Real Estate Investment Trusts|Mid-America Apartment Communities Inc. Common Stock(MAA)(15.7),15.7
Consumer Services|Real Estate Investment Trusts|Monmouth Real Estate Investment Corporation Class A Common Stock(MNR)(1.74),1.74
Consumer Services|Real Estate Investment Trusts|National Health Investors Inc. Common Stock(NHI)(3.09),3.09
Consumer Services|Real Estate Investment Trusts|National Retail Properties Common Stock(NNN)(7.29),7.29
Consumer Services|Real Estate Investment Trusts|National Storage Affiliates Trust Common Shares of Beneficial Interest(NSA)(2.6),2.6
Consumer Services|Real Estate Investment Trusts|NetSTREIT Corp. Common Stock(NTST)(0.511),0.511
Consumer Services|Real Estate Investment Trusts|New Residential Investment Corp. Common Stock(NRZ)(4.04),4.04
Consumer Services|Real Estate Investment Trusts|New Senior Investment Group Inc. Common Stock(SNR)(0.46),0.46
Consumer Services|Real Estate Investment Trusts|New York City REIT Inc. Class A Common Stock(NYC)(0.127),0.127
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 7.75% Series B Cumulative Redeemable Preferred Stock(NYMTP)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 7.875% Series C Cumulative Redeemable Preferred Stock(NYMTO)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock(NYMTM)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock(NYMTN)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. Common Stock(NYMT)(1.49),1.49
Consumer Services|Real Estate Investment Trusts|NexPoint Real Estate Finance Inc. Common Stock(NREF)(0.0965),0.0965
Consumer Services|Real Estate Investment Trusts|NexPoint Residential Trust Inc. Common Stock(NXRT)(1.02),1.02
Consumer Services|Real Estate Investment Trusts|OUTFRONT Media Inc. Common Stock(OUT)(3.04),3.04
Consumer Services|Real Estate Investment Trusts|Omega Healthcare Investors Inc. Common Stock(OHI)(8.5),8.5
Consumer Services|Real Estate Investment Trusts|One Liberty Properties Inc. Common Stock(OLP)(0.424),0.424
Consumer Services|Real Estate Investment Trusts|Orchid Island Capital Inc. Common Stock(ORC)(0.473),0.473
Consumer Services|Real Estate Investment Trusts|PS Business Parks Inc. Common Stock(PSB)(3.94),3.94
Consumer Services|Real Estate Investment Trusts|Paramount Group Inc. Common Stock(PGRE)(1.94),1.94
Consumer Services|Real Estate Investment Trusts|Pebblebrook Hotel Trust Common Shares of Beneficial Interest(PEB)(2.97),2.97
Consumer Services|Real Estate Investment Trusts|Pennsylvania Real Estate Investment Trust Common Stock(PEI)(0.173),0.173
Consumer Services|Real Estate Investment Trusts|PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest(PMT)(1.82),1.82
Consumer Services|Real Estate Investment Trusts|Physicians Realty Trust Common Shares of Beneficial Interest(DOC)(3.67),3.67
Consumer Services|Real Estate Investment Trusts|Plymouth Industrial REIT Inc. Common Stock(PLYM)(0.373),0.373
Consumer Services|Real Estate Investment Trusts|Postal Realty Trust Inc. Class A Common Stock(PSTL)(0.216),0.216
Consumer Services|Real Estate Investment Trusts|PotlatchDeltic Corporation Common Stock(PCH)(3.46),3.46
Consumer Services|Real Estate Investment Trusts|Power REIT (MD) Common Stock(PW)(0.139),0.139
Consumer Services|Real Estate Investment Trusts|Preferred Apartment Communities Inc. Common Stock(APTS)(0.402),0.402
Consumer Services|Real Estate Investment Trusts|Presidio Property Trust Inc. Class A Common Stock(SQFT)(0.0382),0.0382
Consumer Services|Real Estate Investment Trusts|Prologis Inc. Common Stock(PLD)(78.2),78.2
Consumer Services|Real Estate Investment Trusts|Public Storage Common Stock(PSA)(41.1),41.1
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.625% Cumulative Preferred Share of Beneficial Interest Series L par value $0.01 per share(PSA^L)(nan),
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.75% Cumulative Preferred Share of Beneficial Interest Series K(PSA^K)(nan),
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.90% Cumulative Preferred Share of Beneficial Interest Series E(PSA^E)(nan),
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.95% Cumulative Preferred Share of Beneficial Interest Series D(PSA^D)(nan),
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 5.125% Cumulative Preferred Share of Beneficial Interest Series C(PSA^C)(nan),
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 5.15% Cumulative Preferred Share of Beneficial Interest Series F par value $0.01 per share(PSA^F)(nan),
Consumer Services|Real Estate Investment Trusts|QTS Realty Trust Inc. Class A Common Stock(QTS)(4.13),4.13
Consumer Services|Real Estate Investment Trusts|RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value(RLJ)(2.46),2.46
Consumer Services|Real Estate Investment Trusts|RPT Realty Common Stock(RPT)(0.853),0.853
Consumer Services|Real Estate Investment Trusts|Rayonier Inc. REIT Common Stock(RYN)(4.68),4.68
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 5.75% Senior Notes due 2026(RCC)(nan),
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 6.20% Senior Notes due 2026(RCB)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 6.50% Senior Notes due 2021(RCP)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 7.00% Convertible Senior Notes due 2023(RCA)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Ready Capital Corproation Common Stock(RC)(0.694),0.694
Consumer Services|Real Estate Investment Trusts|Realty Income Corporation Common Stock(O)(22.7),22.7
Consumer Services|Real Estate Investment Trusts|Redwood Trust Inc. Common Stock(RWT)(1.04),1.04
Consumer Services|Real Estate Investment Trusts|Regency Centers Corporation Common Stock(REG)(9.08),9.08
Consumer Services|Real Estate Investment Trusts|Retail Opportunity Investments Corp. Common Stock (MD)(ROIC)(1.84),1.84
Consumer Services|Real Estate Investment Trusts|Retail Properties of America Inc. Class A Common Stock(RPAI)(2.2),2.2
Consumer Services|Real Estate Investment Trusts|Rexford Industrial Realty Inc. Common Stock(REXR)(6.53),6.53
Consumer Services|Real Estate Investment Trusts|Ryman Hospitality Properties Inc. (REIT)(RHP)(4.06),4.06
Consumer Services|Real Estate Investment Trusts|SBA Communications Corporation Class A Common Stock(SBAC)(29.2),29.2
Consumer Services|Real Estate Investment Trusts|SITE Centers Corp. Common Stock(SITC)(2.43),2.43
Consumer Services|Real Estate Investment Trusts|SL Green Realty Corp Common Stock(SLG)(4.11),4.11
Consumer Services|Real Estate Investment Trusts|STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.(STWD)(6.12),6.12
Consumer Services|Real Estate Investment Trusts|STORE Capital Corporation Common Stock(STOR)(8.48),8.48
Consumer Services|Real Estate Investment Trusts|Sabra Health Care REIT Inc. Common Stock(SBRA)(3.62),3.62
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. 6.875% Notes due 2024(SACC)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. 7.125% Notes due 2024(SCCB)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. 7.75% Notes due 2025(SCCC)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. Common Shares(SACH)(0.1),0.1
Consumer Services|Real Estate Investment Trusts|Saul Centers Inc. Common Stock(BFS)(0.8),0.8
Consumer Services|Real Estate Investment Trusts|Service Properties Trust Common Stock(SVC)(2.0),2.0
Consumer Services|Real Estate Investment Trusts|Simon Property Group Inc. Common Stock(SPG)(35.0),35.0
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock(SOHOO)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock(SOHOB)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock(SOHON)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. Common Stock(SOHO)(0.0496),0.0496
Consumer Services|Real Estate Investment Trusts|Stag Industrial Inc. Common Stock(STAG)(5.03),5.03
Consumer Services|Real Estate Investment Trusts|Summit Hotel Properties Inc. Common Stock(INN)(1.04),1.04
Consumer Services|Real Estate Investment Trusts|Sun Communities Inc. Common Stock(SUI)(16.3),16.3
Consumer Services|Real Estate Investment Trusts|TPG RE Finance Trust Inc. Common Stock(TRTX)(0.816),0.816
Consumer Services|Real Estate Investment Trusts|Tanger Factory Outlet Centers Inc. Common Stock(SKT)(1.35),1.35
Consumer Services|Real Estate Investment Trusts|Transcontinental Realty Investors Inc. Common Stock(TCI)(0.192),0.192
Consumer Services|Real Estate Investment Trusts|Tremont Mortgage Trust Common Shares of Beneficial Interest(TRMT)(0.0361),0.0361
Consumer Services|Real Estate Investment Trusts|Two Harbors Investment Corp(TWO)(1.81),1.81
Consumer Services|Real Estate Investment Trusts|UDR Inc. Common Stock(UDR)(12.4),12.4
Consumer Services|Real Estate Investment Trusts|UMH Properties Inc. Common Stock(UMH)(0.68),0.68
Consumer Services|Real Estate Investment Trusts|Uniti Group Inc. Common Stock(UNIT)(2.93),2.93
Consumer Services|Real Estate Investment Trusts|Universal Health Realty Income Trust Common Stock(UHT)(0.845),0.845
Consumer Services|Real Estate Investment Trusts|Urstadt Biddle Properties Inc. Common Stock(UBA)(0.616),0.616
Consumer Services|Real Estate Investment Trusts|Urstadt Biddle Properties Inc. Common Stock(UBP)(0.538),0.538
Consumer Services|Real Estate Investment Trusts|VEREIT Inc. Common Stock(VER)(7.9),7.9
Consumer Services|Real Estate Investment Trusts|VICI Properties Inc. Common Stock(VICI)(14.6),14.6
Consumer Services|Real Estate Investment Trusts|Ventas Inc. Common Stock(VTR)(19.3),19.3
Consumer Services|Real Estate Investment Trusts|Vornado Realty Trust Common Stock(VNO)(6.92),6.92
Consumer Services|Real Estate Investment Trusts|W. P. Carey Inc. REIT(WPC)(11.9),11.9
Consumer Services|Real Estate Investment Trusts|Washington Prime Group Inc. Common Stock(WPG)(0.144),0.144
Consumer Services|Real Estate Investment Trusts|Weingarten Realty Investors Common Stock(WRI)(3.2),3.2
Consumer Services|Real Estate Investment Trusts|Welltower Inc. Common Stock(WELL)(28.5),28.5
Consumer Services|Real Estate Investment Trusts|Western Asset Mortgage Capital Corporation Common Stock(WMC)(0.176),0.176
Consumer Services|Real Estate Investment Trusts|Weyerhaeuser Company Common Stock(WY)(25.2),25.2
Consumer Services|Real Estate Investment Trusts|Wheeler Real Estate Investment Trust Inc. Class B Preferred Stock(WHLRP)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Wheeler Real Estate Investment Trust Inc. Common Stock(WHLR)(0.0367),0.0367
Consumer Services|Real Estate Investment Trusts|Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock(WHLRD)(0.0),0.0
Consumer Services|Real Estate Investment Trusts|Whitestone REIT Common Shares(WSR)(0.374),0.374
Consumer Services|Real Estate Investment Trusts|iStar Inc. Common Stock(STAR)(1.21),1.21
Consumer Services|Real Estate|Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock(GOODN)(0.0),0.0
Consumer Services|Real Estate|Gladstone Commercial Corporation Real Estate Investment Trust(GOOD)(0.654),0.654
Consumer Services|Real Estate|Gladstone Commercial Corporation Series D Cumulative Redeemable Preferred Stock(GOODM)(0.0),0.0
Consumer Services|Real Estate|Landmark Infrastructure Partners LP 7% Series C Fltg/Fxd Perpetual Conv Preferred Stock(LMRKN)(0.0),0.0
Consumer Services|Real Estate|Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units(LMRKP)(0.0),0.0
Consumer Services|Real Estate|Landmark Infrastructure Partners LP Common Units(LMRK)(0.308),0.308
Consumer Services|Real Estate|Landmark Infrastructure Partners LP Perpetual Preferred Units Series B 7.90%(LMRKO)(0.0),0.0
Consumer Services|Real Estate|Radius Global Infrastructure Inc. Class A Common Stock(RADI)(0.832),0.832
Consumer Services|Real Estate|Regional Health Properties Inc. Common Stock(RHE)(0.0112),0.0112
Consumer Services|Real Estate|Safehold Inc. Common Stock(SAFE)(4.46),4.46
Consumer Services|Recreational Products/Toys|Build-A-Bear Workshop Inc. Common Stock(BBW)(0.091),0.091
Consumer Services|Recreational Products/Toys|The Michaels Companies Inc. Common Stock(MIK)(2.2),2.2
Consumer Services|Rental/Leasing Companies|Amerco Common Stock(UHAL)(10.3),10.3
Consumer Services|Rental/Leasing Companies|Avis Budget Group Inc. Common Stock(CAR)(3.07),3.07
